task_id,task_slug,model,provider_model_raw,n_rows_csv,log_mean_score,log_completion_count,log_completion_total,log_parse_failures,budget_failure,other_failure,run_state,run_start,run_end,run_num_requests,run_result_value,task_version
t05,t05-msv_teammate_delegate,deepseek-v3.2,deepseek-ai_deepseek-v3.2,80,0.8125,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T08:48:48.470055Z,2026-04-18T08:51:19.215110Z,80,0.8125,1
t05,t05-msv_teammate_delegate,gemini-2.0-flash-lite-001,google_gemini-2.0-flash-lite,80,0.55,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T19:12:05.243312Z,2026-04-15T19:13:23.428057Z,80,0.55,1
t05,t05-msv_teammate_delegate,gemini-2.5-flash,google_gemini-2.5-flash,34,0.3897,34,80,,False,[prompt failure] TypeError: 'NoneType' object is not subscriptable,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-14T23:37:00.604081Z,2026-04-14T23:55:20.588039Z,34,0.1656,1
t05,t05-msv_teammate_delegate,gemini-3.1-pro-preview,google_gemini-3.1-pro-preview,80,0.9212,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T08:48:39.264443Z,2026-04-18T09:02:42.819721Z,80,0.9212,1
t05,t05-msv_teammate_delegate,gemma-3-12b-it,google_gemma-3-12b,80,0.4062,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T03:06:45.239734Z,2026-04-20T03:13:42.770684Z,80,0.4062,1
t05,t05-msv_teammate_delegate,gemma-3-1b-it,google_gemma-3-1b,80,0.2275,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T02:21:26.637409Z,2026-04-15T02:23:23.712779Z,80,0.2275,1
t05,t05-msv_teammate_delegate,gemma-3-27b-it,google_gemma-3-27b,80,0.6638,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T08:48:31.941229Z,2026-04-18T08:52:30.770656Z,80,0.6638,1
t05,t05-msv_teammate_delegate,gemma-3-4b-it,google_gemma-3-4b,80,0.3625,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T19:02:01.613311Z,2026-04-18T19:04:55.180138Z,80,0.3625,1
t05,t05-msv_teammate_delegate,gemma-4-26b-a4b-it,google_gemma-4-26b-a4b,39,0.9487,39,80,,False,[prompt failure] APITimeoutError: Request timed out.,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T03:06:54.663933Z,2026-04-20T05:20:49.778178Z,39,0.4625,1
t05,t05-msv_teammate_delegate,gemma-4-31b-it,google_gemma-4-31b,32,0.9688,32,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-16T01:12:40.897538Z,2026-04-16T01:44:22.620374Z,32,0.3875,1
t05,t05-msv_teammate_delegate,glm-5,zai_glm-5,13,0.7692,13,80,,False,[prompt failure] TypeError: 'NoneType' object is not subscriptable,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T03:28:03.535980Z,2026-04-18T03:46:44.391714Z,13,0.125,1
t05,t05-msv_teammate_delegate,gpt-5.4-2026-03-05,openai_gpt-5.4-2026-03-05,80,0.6206,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T16:25:24.132306Z,2026-04-15T16:27:23.058775Z,80,0.6206,1
t05,t05-msv_teammate_delegate,gpt-5.4-mini-2026-03-17,openai_gpt-5.4-mini-2026-03-17,80,0.5,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T08:48:29.224566Z,2026-04-18T08:49:39.549884Z,80,0.5,1
t05,t05-msv_teammate_delegate,gpt-5.4-nano-2026-03-17,openai_gpt-5.4-nano-2026-03-17,80,0.4662,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T20:09:04.426098Z,2026-04-18T20:10:04.860697Z,80,0.4662,1
t05,t05-msv_teammate_delegate,gpt-oss-20b,openai_gpt-oss-20b,80,0.7013,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T03:06:44.916603Z,2026-04-20T03:12:33.654746Z,80,0.7013,1
t05,t05-msv_teammate_delegate,qwen3-235b-a22b-instruct-2507,qwen_qwen3-235b-a22b-instruct-2507.,80,0.5875,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T08:47:07.137732Z,2026-04-18T08:47:53.184470Z,80,0.5875,1
t05,t05-msv_teammate_delegate,qwen3-coder-480b-a35b-instruct,qwen_qwen3-coder-480b-a3,80,0.6825,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-19T14:23:09.945246Z,2026-04-19T14:24:10.238748Z,80,0.6825,1
t05,t05-msv_teammate_delegate,qwen3-next-80b-a3b-instruct,qwen_qwen3-next-80b-a3b-insstruct,80,0.475,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-19T03:42:16.276568Z,2026-04-19T03:43:13.332557Z,80,0.475,1
t05,t05-msv_teammate_delegate,qwen3-next-80b-a3b-thinking,qwen_qwen3-next-80b-a3b-thinking,80,0.7125,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T03:06:51.062088Z,2026-04-20T03:59:18.376917Z,80,0.7125,1
t06,t06-msv_behavioral_er,claude-haiku-4-5-20251001,anthropic_claude-haiku-4-520251001,80,,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-16T01:15:49.820291Z,2026-04-16T01:18:31.035687Z,160,1.0,1
t06,t06-msv_behavioral_er,claude-opus-4-1-20250805,anthropic_claude-opus-4-120250805,30,,30,80,,False,[prompt failure] TypeError: 'NoneType' object is not subscriptable,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T03:58:45.058607Z,2026-04-20T04:00:54.696468Z,61,0.3542,1
t06,t06-msv_behavioral_er,claude-opus-4-6-default,anthropic_claude-opus-4-6default,80,,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T04:00:49.217850Z,2026-04-20T04:07:39.617951Z,160,0.9946,1
t06,t06-msv_behavioral_er,deepseek-r1-0528,deepseek-ai_deepseek-r1-0528,12,,12,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T04:10:52.194442Z,2026-04-20T04:29:43.974206Z,24,0.15,1
t06,t06-msv_behavioral_er,deepseek-v3.2,deepseek-ai_deepseek-v3.2,80,,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T23:26:23.412805Z,2026-04-18T23:32:12.579315Z,160,0.9821,1
t06,t06-msv_behavioral_er,gemini-2.0-flash-lite-001,google_gemini-2.0-flash-lite,80,,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T19:12:27.370544Z,2026-04-15T19:15:19.036353Z,160,1.0,1
t06,t06-msv_behavioral_er,gemini-2.5-flash,google_gemini-2.5-flash,25,,25,80,,False,[prompt failure] TypeError: 'NoneType' object is not subscriptable,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-14T23:41:22.894828Z,2026-04-15T00:04:16.652808Z,51,0.272,1
t06,t06-msv_behavioral_er,gemini-3.1-pro-preview,google_gemini-3.1-pro-preview,22,,22,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T03:59:46.905085Z,2026-04-20T04:20:32.422466Z,44,0.275,1
t06,t06-msv_behavioral_er,gemma-3-12b-it,google_gemma-3-12b,55,,55,80,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': 'The input token count (32873) exceeds the maximum number of tokens allowed (32768).', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-19T15:48:36.284873Z,2026-04-19T15:55:19.036314Z,111,0.6875,1
t06,t06-msv_behavioral_er,gemma-3-1b-it,google_gemma-3-1b,56,,56,80,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': 'The input token count (33029) exceeds the maximum number of tokens allowed (32768).', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T02:21:28.530699Z,2026-04-15T02:23:40.991814Z,113,0.6946,1
t06,t06-msv_behavioral_er,gemma-3-27b-it,google_gemma-3-27b,80,,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T03:59:27.803017Z,2026-04-20T04:06:54.203124Z,160,1.0,1
t06,t06-msv_behavioral_er,gemma-3-4b-it,google_gemma-3-4b,55,,55,80,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': 'The input token count (32873) exceeds the maximum number of tokens allowed (32768).', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T04:10:26.861939Z,2026-04-20T04:14:51.659134Z,111,0.6798,1
t06,t06-msv_behavioral_er,gemma-4-26b-a4b-it,google_gemma-4-26b-a4b,5,,5,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T04:10:33.087215Z,2026-04-20T04:27:28.574616Z,11,0.0625,1
t06,t06-msv_behavioral_er,gemma-4-31b-it,google_gemma-4-31b,14,,14,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-16T01:15:36.901683Z,2026-04-16T01:47:31.323013Z,28,0.1696,1
t06,t06-msv_behavioral_er,glm-5,zai_glm-5,7,,7,80,,False,[prompt failure] TypeError: 'NoneType' object is not subscriptable,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T04:10:53.464067Z,2026-04-20T04:33:25.063316Z,15,0.0875,1
t06,t06-msv_behavioral_er,gpt-5.4-2026-03-05,openai_gpt-5.4-2026-03-05,80,,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T16:38:58.176972Z,2026-04-15T16:42:23.102393Z,160,1.0,1
t06,t06-msv_behavioral_er,gpt-5.4-mini-2026-03-17,openai_gpt-5.4-mini-2026-03-17,80,,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T03:59:46.628916Z,2026-04-20T04:02:41.437662Z,160,0.9839,1
t06,t06-msv_behavioral_er,gpt-5.4-nano-2026-03-17,openai_gpt-5.4-nano-2026-03-17,80,,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T23:26:14.095496Z,2026-04-18T23:28:55.576134Z,160,0.7792,1
t06,t06-msv_behavioral_er,gpt-oss-20b,openai_gpt-oss-20b,80,,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T03:59:32.037266Z,2026-04-20T04:17:02.419276Z,160,0.8524,1
t06,t06-msv_behavioral_er,qwen3-235b-a22b-instruct-2507,qwen_qwen3-235b-a22b-instruct-2507,80,,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T03:54:04.505985Z,2026-04-20T03:55:51.109266Z,160,1.0,1
t06,t06-msv_behavioral_er,qwen3-coder-480b-a35b-instruct,qwen_qwen3-coder-480b-a35b-instruct,80,,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T03:54:02.088262Z,2026-04-20T03:56:34.335112Z,160,0.9923,1
t06,t06-msv_behavioral_er,qwen3-next-80b-a3b-instruct,qwen_qwen3-next-80b-a3b-instruct,80,,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T03:54:25.105984Z,2026-04-20T03:57:36.519670Z,160,0.9938,1
t06,t06-msv_behavioral_er,qwen3-next-80b-a3b-thinking,qwen_qwen3-next-80b-a3b-thinking,14,,14,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T04:10:24.009389Z,2026-04-20T04:27:31.725691Z,29,0.1696,1
t07,t07-msv_behavioral_ci,claude-haiku-4-5-20251001,anthropic_claude-haiku-4-52025100,80,1.0,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-21T01:42:19.916173Z,2026-04-21T01:44:14.158637Z,80,1.0,1
t07,t07-msv_behavioral_ci,claude-opus-4-1-20250805,anthropic_claude-opus-4-120250805,80,0.6,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-16T01:09:49.550010Z,2026-04-16T01:15:13.859700Z,80,0.6,1
t07,t07-msv_behavioral_ci,claude-opus-4-6-default,anthropic_claude-opus-4-6default,64,0.6562,64,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T03:03:01.212748Z,2026-04-20T03:08:47.222815Z,64,0.525,1
t07,t07-msv_behavioral_ci,deepseek-r1-0528,deepseek-ai_deepseek-r1-0528,29,0.0552,29,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T02:47:18.357413Z,2026-04-20T03:09:47.239464Z,29,0.02,1
t07,t07-msv_behavioral_ci,deepseek-v3.2,deepseek-ai_deepseek-v3.2,80,0.095,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T02:47:03.806717Z,2026-04-20T02:50:57.456583Z,80,0.095,1
t07,t07-msv_behavioral_ci,gemini-2.0-flash-lite-001,google_gemini-2.0-flash-lite,80,0.0,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T19:02:18.986325Z,2026-04-15T19:03:36.164585Z,80,,1
t07,t07-msv_behavioral_ci,gemini-2.5-flash,google_gemini-2.5-flash,80,0.5775,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-14T23:41:43.118113Z,2026-04-14T23:47:27.949321Z,80,0.5775,1
t07,t07-msv_behavioral_ci,gemini-3.1-pro-preview,google_gemini-3.1-pro-preview,80,0.1125,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T13:00:53.529600Z,2026-04-18T13:19:28.593870Z,80,0.1125,1
t07,t07-msv_behavioral_ci,gemma-3-12b-it,google_gemma-3-12b,73,1.0,73,80,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': 'The input token count (33032) exceeds the maximum number of tokens allowed (32768).', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-19T15:47:20.735043Z,2026-04-19T15:54:05.448962Z,73,0.9125,1
t07,t07-msv_behavioral_ci,gemma-3-1b-it,google_gemma-3-1b,71,0.6338,71,80,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': 'The input token count (33069) exceeds the maximum number of tokens allowed (32768).', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T02:21:25.208934Z,2026-04-15T02:25:30.344901Z,71,0.5625,1
t07,t07-msv_behavioral_ci,gemma-3-27b-it,google_gemma-3-27b,80,0.5775,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T13:00:54.897372Z,2026-04-18T13:07:52.903778Z,80,0.5775,1
t07,t07-msv_behavioral_ci,gemma-3-4b-it,google_gemma-3-4b,80,0.0075,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T23:05:45.914248Z,2026-04-18T23:09:10.395811Z,80,0.0075,1
t07,t07-msv_behavioral_ci,gemma-4-26b-a4b-it,google_gemma-4-26b-a4b,44,0.0,44,80,,False,[prompt failure] APITimeoutError: Request timed out.,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T03:03:05.055327Z,2026-04-20T05:57:44.488901Z,44,,1
t07,t07-msv_behavioral_ci,gemma-4-31b-it,google_gemma-4-31b,32,0.0312,32,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-16T01:10:47.871520Z,2026-04-16T01:42:56.505146Z,32,0.0125,1
t07,t07-msv_behavioral_ci,glm-5,zai_glm-5,80,0.2575,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-19T03:42:22.730481Z,2026-04-19T05:19:13.193917Z,80,0.2575,1
t07,t07-msv_behavioral_ci,gpt-5.4-2026-03-05,openai_gpt-5.4-2026-03-05,80,0.85,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T16:07:37.713069Z,2026-04-15T16:11:49.896084Z,80,0.85,1
t07,t07-msv_behavioral_ci,gpt-5.4-mini-2026-03-17,openai_gpt-5.4-mini-2026-03-17,80,0.0125,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T13:00:45.935831Z,2026-04-18T13:02:03.211628Z,80,0.0125,1
t07,t07-msv_behavioral_ci,gpt-5.4-nano-2026-03-17,openai_gpt-5.4-nano-2026-03-17,80,0.3375,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T23:17:54.850373Z,2026-04-18T23:20:00.883963Z,80,0.3375,1
t07,t07-msv_behavioral_ci,gpt-oss-20b,openai_gpt-oss-20b,80,0.4875,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T02:47:06.240034Z,2026-04-20T02:51:25.394995Z,80,0.4875,1
t07,t07-msv_behavioral_ci,qwen3-235b-a22b-instruct-2507,qwen_qwen3-235b-a22b-instruct-2507,80,0.68,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T12:59:59.594450Z,2026-04-18T13:06:52.071399Z,80,0.68,1
t07,t07-msv_behavioral_ci,qwen3-coder-480b-a35b-instruct,qwen_qwen3-coder-480b-a35b-instruct,80,0.9375,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T02:46:39.872611Z,2026-04-20T02:47:45.743749Z,80,0.9375,1
t07,t07-msv_behavioral_ci,qwen3-next-80b-a3b-instruct,qwen_qwen3-next-80b-a3b-instruct,80,0.99,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-19T03:42:24.735693Z,2026-04-19T03:44:32.078798Z,80,0.99,1
t07,t07-msv_behavioral_ci,qwen3-next-80b-a3b-thinking,qwen_qwen3-next-80b-a3b-thinking,16,0.625,16,80,,False,[prompt failure] TypeError: 'NoneType' object is not subscriptable,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T03:03:02.139683Z,2026-04-20T03:16:21.565668Z,16,0.125,1
t08,t08-msv_behavioral_em,claude-haiku-4-5-20251001,anthropic_claude-haiku-4-520251,37,,37,37,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T02:23:20.391065Z,2026-04-15T02:24:18.953371Z,74,0.5,1
t08,t08-msv_behavioral_em,claude-opus-4-1-20250805,anthropic_claude-opus-4-120250805,27,,27,37,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T04:11:44.241980Z,2026-04-20T04:13:45.879754Z,55,0.3513,1
t08,t08-msv_behavioral_em,claude-opus-4-6-default,anthropic_claude-opus-4-6default,6,,6,37,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T04:11:54.389050Z,2026-04-20T04:13:18.760350Z,12,0.0811,1
t08,t08-msv_behavioral_em,deepseek-r1-0528,deepseek-ai_deepseek-r1-0528,8,,8,37,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T04:10:55.710655Z,2026-04-20T04:20:02.171095Z,16,0.1081,1
t08,t08-msv_behavioral_em,deepseek-v3.2,deepseek-ai_deepseek-v3.2,37,,37,37,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T23:26:24.302653Z,2026-04-18T23:28:56.722788Z,74,0.5,1
t08,t08-msv_behavioral_em,gemini-2.0-flash-lite-001,google_gemini-2.0-flash-lite,37,,37,37,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T19:12:14.757616Z,2026-04-15T19:13:40.538519Z,74,0.5,1
t08,t08-msv_behavioral_em,gemini-2.5-flash,google_gemini-2.5-flash,17,,17,37,,False,[prompt failure] TypeError: 'NoneType' object is not subscriptable,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-14T23:42:05.612946Z,2026-04-14T23:58:08.846587Z,35,0.2387,1
t08,t08-msv_behavioral_em,gemini-3.1-pro-preview,google_gemini-3.1-pro-preview,2,,2,37,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-21T00:15:10.492523Z,2026-04-21T00:16:00.850536Z,5,0.027,1
t08,t08-msv_behavioral_em,gemma-3-12b-it,google_gemma-3-12b,37,,37,37,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-19T15:48:52.284917Z,2026-04-19T15:53:13.069299Z,74,0.5,1
t08,t08-msv_behavioral_em,gemma-3-1b-it,google_gemma-3-1b,37,,37,37,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T02:21:27.398005Z,2026-04-15T02:22:57.537234Z,74,0.5,1
t08,t08-msv_behavioral_em,gemma-3-27b-it,google_gemma-3-27b,37,,37,37,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T04:11:28.023501Z,2026-04-20T04:14:41.256200Z,74,0.5,1
t08,t08-msv_behavioral_em,gemma-3-4b-it,google_gemma-3-4b,37,,37,37,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-21T00:15:13.773882Z,2026-04-21T00:17:57.075763Z,74,0.4955,1
t08,t08-msv_behavioral_em,gemma-4-26b-a4b-it,google_gemma-4-26b-a4b,14,,14,37,,False,[prompt failure] APITimeoutError: Request timed out.,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-21T00:15:14.825597Z,2026-04-21T01:18:31.344352Z,28,0.1892,1
t08,t08-msv_behavioral_em,gemma-4-31b-it,google_gemma-4-31b,15,,15,37,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-16T01:13:21.765565Z,2026-04-16T01:43:52.187236Z,30,0.2027,1
t08,t08-msv_behavioral_em,glm-5,zai_glm-5,14,,14,37,,False,[prompt failure] TypeError: 'NoneType' object is not subscriptable,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T04:11:01.578797Z,2026-04-20T04:39:59.348845Z,28,0.1892,1
t08,t08-msv_behavioral_em,gpt-5.4-2026-03-05,openai_gpt-5.4-2026-03-05,37,,37,37,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T16:30:32.341200Z,2026-04-15T16:32:17.106357Z,74,0.5,1
t08,t08-msv_behavioral_em,gpt-5.4-mini-2026-03-17,openai_gpt-5.4-mini-2026-03-17,37,,37,37,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T04:11:44.369686Z,2026-04-20T04:12:55.011347Z,74,0.5,1
t08,t08-msv_behavioral_em,gpt-5.4-nano-2026-03-17,openai_gpt-5.4-nano-2026-03-17,37,,37,37,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T23:26:18.470210Z,2026-04-18T23:27:11.604521Z,74,0.5,1
t08,t08-msv_behavioral_em,gpt-oss-20b,openai_gpt-oss-20b,37,,37,37,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T04:11:49.562312Z,2026-04-20T04:19:26.223147Z,74,0.509,1
t08,t08-msv_behavioral_em,qwen3-235b-a22b-instruct-2507,qwen_qwen3-235b-a22b-instruct-2507,37,,37,37,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T04:11:16.073653Z,2026-04-20T04:11:55.330177Z,74,0.4955,1
t08,t08-msv_behavioral_em,qwen3-coder-480b-a35b-instruct,qwen_qwen3-coder-480b-a35b-instruct,37,,37,37,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T03:54:04.683219Z,2026-04-20T03:55:10.029293Z,74,0.4955,1
t08,t08-msv_behavioral_em,qwen3-next-80b-a3b-instruct,qwen_qwen3-next-80b-a3b-instruct,37,,37,37,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T04:11:32.728930Z,2026-04-20T04:12:42.085514Z,74,0.5,1
t08,t08-msv_behavioral_em,qwen3-next-80b-a3b-thinking,qwen_qwen3-next-80b-a3b-thinking,18,,18,37,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-21T00:15:13.039443Z,2026-04-21T00:44:01.210672Z,37,0.2387,1
t09,t09-msv_behavioral_pi,claude-haiku-4-5-20251001,anthropic_claude-haiku-4-520251001,80,0.9825,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T02:23:30.249670Z,2026-04-15T02:26:37.723471Z,160,0.9825,1
t09,t09-msv_behavioral_pi,claude-opus-4-1-20250805,anthropic_claude-opus-4-120250805,26,1.0,26,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-21T00:50:46.934200Z,2026-04-21T00:52:56.643703Z,52,0.325,1
t09,t09-msv_behavioral_pi,claude-opus-4-6-default,anthropic_claude-opus-4-6default,39,0.6769,39,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-22T05:09:10.842582Z,2026-04-22T05:12:17.177103Z,79,0.33,1
t09,t09-msv_behavioral_pi,deepseek-r1-0528,deepseek-ai_deepseek-r1-0528,9,0.3778,9,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T04:12:31.691347Z,2026-04-20T04:25:04.815779Z,19,0.0425,1
t09,t09-msv_behavioral_pi,deepseek-v3.2,deepseek-ai_deepseek-v3.2,80,1.0,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-22T05:20:20.134504Z,2026-04-22T05:26:23.189275Z,160,1.0,1
t09,t09-msv_behavioral_pi,gemini-2.0-flash-lite-001,google_gemini-2.0-flash-lite,80,0.605,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T19:12:40.228745Z,2026-04-15T19:16:23.000231Z,160,0.605,1
t09,t09-msv_behavioral_pi,gemini-2.5-flash,google_gemini-2.5-flash,33,0.3,33,80,,False,[prompt failure] TypeError: 'NoneType' object is not subscriptable,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-14T23:42:29.672528Z,2026-04-15T00:13:12.836579Z,67,0.1237,1
t09,t09-msv_behavioral_pi,gemini-3.1-pro-preview,google_gemini-3.1-pro-preview,25,0.324,25,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-22T05:36:25.313432Z,2026-04-22T05:48:57.716235Z,50,0.1013,1
t09,t09-msv_behavioral_pi,gemma-3-12b-it,google_gemma-3-12b,1,1.0,1,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T19:38:08.365937Z,2026-04-15T19:38:47.726308Z,3,0.0125,1
t09,t09-msv_behavioral_pi,gemma-3-1b-it,google_gemma-3-1b,50,0.3,50,80,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': 'The input token count (32976) exceeds the maximum number of tokens allowed (32768).', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T02:21:32.904513Z,2026-04-15T02:23:50.775203Z,101,0.1875,1
t09,t09-msv_behavioral_pi,gemma-3-27b-it,google_gemma-3-27b,80,0.95,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-22T09:43:33.442499Z,2026-04-22T09:51:07.714127Z,160,0.95,1
t09,t09-msv_behavioral_pi,gemma-3-4b-it,google_gemma-3-4b,50,0.3,50,80,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': 'The input token count (32955) exceeds the maximum number of tokens allowed (32768).', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-21T16:38:12.844235Z,2026-04-21T16:42:54.364284Z,100,0.1875,1
