split_idx,spearman_rho,kendall_tau,pearson_r
489,0.8306954408097222,0.6593949333353375,0.8206293774972232
490,0.8492574257425743,0.7751004016064258,0.8647743945561311
491,0.8640752926383982,0.714865202723224,0.8600099336150462
492,0.7045287761824575,0.5440043520522247,0.6958385741866895
493,0.826591263625266,0.6666666666666666,0.8190585430477646
494,0.8954386998348034,0.7566667977763679,0.907250010067406
495,0.8780007368792972,0.728005824069889,0.8031349386991976
496,0.8520170623098705,0.6720053760645129,0.8237299640579951
497,0.8889204359804617,0.7379983028720003,0.8926678128715718
498,0.8215345352265381,0.6341538864682806,0.8157853038169771
499,0.8975251923955554,0.7334801896003584,0.885578929237156
500,0.7418957748489665,0.6160049280591369,0.732007728935895
501,0.86346774840107,0.7225563295704982,0.8519945134477102
502,0.9234247331065497,0.8148167485860506,0.9167679028993612
503,0.7284543947211398,0.5751647637078003,0.7178602102032158
504,0.8761511929579028,0.7276963903020213,0.8292486795436104
505,0.8566181951501232,0.6652222109380456,0.8278670619661481
506,0.8973534778570844,0.7465084730921722,0.8941736340161898
507,0.8531821343032424,0.6907853356067639,0.8252214794588117
508,0.8849957968450776,0.705884028186846,0.8379229203483626
509,0.7751362060425954,0.6184738955823293,0.7548682567156393
510,0.8254204768100507,0.6772962119561564,0.8545562113309678
511,0.8308987627777834,0.6666666666666667,0.7980212011185177
512,0.872738114966418,0.7002339062505744,0.8171412185110604
513,0.887240356083086,0.7410358565737052,0.879527770827611
514,0.7913486321366159,0.7045968728548287,0.8073042049736296
515,0.8858635161163672,0.7349634675351036,0.852604855344199
516,0.7326732966425185,0.5921052631578947,0.7192513134534996
517,0.9012138621195015,0.7389796613467707,0.8990900410911409
518,0.8211663437731783,0.7033119910076429,0.7899760408780534
519,0.9225988700564972,0.7869565217391304,0.9094529409859918
520,0.8282953419226958,0.6693548387096774,0.8411841001401128
521,0.8490246310490381,0.6739622262089666,0.8610447268280679
522,0.8818003056634635,0.7330735470584281,0.8915910466397945
523,0.9460929772502472,0.8446215139442231,0.9373215223062773
524,0.9005689120390421,0.7544925209327302,0.8935041251861043
525,0.955704765225612,0.8560273933148861,0.9489536575173418
526,0.8609257507336741,0.6960055680668169,0.8570357875944293
527,0.8762183235867445,0.679425837320574,0.8541667373403797
528,0.8137892384782323,0.6361670871313551,0.8047427003775963
529,0.9269985232102164,0.800006400076801,0.8997982569395142
530,0.7663369096280448,0.6008829725094479,0.7851747118079114
531,0.8754025534858593,0.7162992366674122,0.8795168480343202
532,0.9065236170584307,0.763559280165674,0.9086676861642284
533,0.9027475358733901,0.7600243211674222,0.9048287876747477
534,0.8841153328075049,0.7167259309091053,0.8390320134195527
535,0.7851486110612513,0.6212437324435569,0.743084100071366
536,0.9238189745855047,0.7784446644544042,0.930371674269457
537,0.90794382852597,0.8080064640775692,0.8851795680146657
538,0.8904009006864042,0.744005952071425,0.8531024962574477
539,0.8520170623098705,0.704005632067585,0.8049601717549605
540,0.8474492322932144,0.7389558232931728,0.8340457876429864
541,0.8872367063054751,0.743435860497131,0.877239203796613
542,0.8225967313255012,0.6935540254035881,0.7750246996826745
543,0.83907690037832,0.6923156934136232,0.732880424949561
544,0.7487636003956478,0.5896414342629482,0.7794917028764937
545,0.8662708856257917,0.6914677385780308,0.824028194441492
546,0.6925685498299122,0.6100232342355459,0.6122780659710042
547,0.8671127647204931,0.7200230411059789,0.8781533472001979
548,0.7889234561913974,0.6361670871313551,0.8101195348522545
549,0.9031703292081102,0.7565530183904017,0.8811171662910631
550,0.9198024310374749,0.7815772512134967,0.8785555486200486
551,0.8988701999537604,0.7695724912677526,0.9096661267679735
552,0.8874119178675439,0.7982532919468579,0.8927593773583931
553,0.823107473349171,0.6880055040660489,0.8358841966295728
554,0.8982475975127189,0.7554585152838428,0.897812417676939
555,0.8148515849979947,0.6452918769252429,0.8200511951276442
556,0.8798757765364633,0.7292645951457044,0.8569934416859923
557,0.9470822127568888,0.8366600265340756,0.9490784066204814
558,0.7779706783505878,0.621253712503036,0.767780989707663
559,0.7659304265336659,0.5995358990301606,0.7326305075893471
560,0.8706640237859267,0.721774193548387,0.8342713831142509
561,0.8822947576656776,0.7091633466135459,0.8783935255256733
562,0.5907935846997623,0.4685477401016635,0.48983861803044687
563,0.9225770359831348,0.775600969242337,0.8638776883568092
564,0.7933284714951931,0.6332119228846931,0.777386372335258
565,0.8938384051882812,0.728005824069889,0.8524494048929648
566,0.8666831825830276,0.7065882338893823,0.8490193389440074
567,0.7846849705743233,0.6710255576591005,0.754445336036832
568,0.866710013003901,0.701923076923077,0.8426633375283363
569,0.9250556800401036,0.7864287122949621,0.905850348872993
570,0.7900074443978853,0.6307397794040813,0.7655842027548221
571,0.9378869201726427,0.8240065920791051,0.9533035513357042
572,0.9159248269040555,0.7649402390438248,0.8985423683338826
573,0.9223542176457429,0.8127554543473876,0.9131005686038886
574,0.5909605462926671,0.4826132572357092,0.466465932627857
575,0.8209959249418315,0.658655785113426,0.8095600340838611
576,0.9126886254941128,0.8263489514977521,0.9102025624774075
577,0.8751413826074009,0.734789553809323,0.8440396669810825
578,0.8563303659742828,0.6852589641434262,0.8761325271965551
579,0.9196752344281355,0.7692396593484703,0.8462051259972856
580,0.8959882228276983,0.7710905557463988,0.8650321914205148
581,0.9232485834676155,0.8072354255470114,0.9199333958617703
582,0.8735782066795299,0.7146303522114097,0.7971788452341809
583,0.9023486060664441,0.7514925387896899,0.9095943205182581
584,0.8384065661068373,0.6720053760645129,0.8831402040772749
585,0.804557864663857,0.6317920233527176,0.7505151895884513
586,0.8490672696438666,0.6899563318777292,0.8401957917755453
587,0.8577087243584117,0.7040056320675849,0.864751998465298
588,0.8801981276588303,0.7014042140491771,0.8239478779694006
589,0.7958428325264431,0.6000048000576008,0.7725775055179581
590,0.8060370102235325,0.6267577437346055,0.7743560778816531
591,0.9208704253214639,0.7968127490039841,0.9282227876721215
592,0.8336634684912655,0.653307925085805,0.8085158521591347
593,0.8835481758755234,0.7177477704758064,0.8738715085233171
594,0.8589202976460594,0.7030634719668168,0.8297830162370009
595,0.8695548816562566,0.7495125434714046,0.8792329984723718
596,0.8349418716428657,0.736,0.8655252302245416
597,0.8372848768973752,0.6634863764939859,0.7365767176775065
598,0.9013631007913444,0.7757591587796149,0.8566982983073089
599,0.8552445917160639,0.7002204947625628,0.8193230635169066
600,0.7336588857389936,0.5096212743183615,0.6614047860880423
601,0.8055004955401388,0.6612903225806451,0.7776838667687506
602,0.774385103044727,0.6695858481167006,0.7666079540545945
603,0.8864126559604365,0.7394678823343068,0.8538786038716163
604,0.8132241070626224,0.6274524694994187,0.8013484904493089
605,0.926980652377649,0.7895934281490198,0.9174092841187119
606,0.910644010706908,0.7735610742779737,0.8684975373642095
607,0.8825579623608105,0.7097004979200504,0.8538578240854499
608,0.7625106326804049,0.5601763958100502,0.7688906531167088
609,0.7971305239227199,0.6028052184963404,0.7762632761746842
610,0.8173488307461082,0.6585979541598165,0.8261818015199096
611,0.8742263204315711,0.7068273092369479,0.8664998090209859
612,0.9364406779661018,0.8130434782608695,0.9028473792074907
613,0.807721083758181,0.696005568066817,0.8079998276973923
614,0.8598871428847411,0.6913108819862862,0.8845565483733867
615,0.8911630929174789,0.7559808612440191,0.8326437064970705
616,0.8598831466488399,0.6827001976717673,0.8193972898283693
617,0.9344870495701804,0.8310155587674349,0.9388266155300465
618,0.9352927915421531,0.8017600446112032,0.9247641958871418
619,0.8784354985634487,0.755026169168349,0.8277041955339377
620,0.7766469069236456,0.6301984452863065,0.7581814743460549
621,0.9108479594466927,0.7711092118401086,0.8941603574780498
622,0.8765885692677159,0.7028216101524952,0.8728290552838222
623,0.882735271182638,0.7233132634507187,0.8834714887426228
624,0.8282485875706216,0.6391304347826087,0.8019274940896924
625,0.7655367231638418,0.6565217391304348,0.6688709996755702
626,0.8685324803063766,0.7148824984767673,0.8698753732620714
627,0.8594458388325618,0.6754450931858028,0.803557161353173
628,0.8803166259567947,0.7171371656006362,0.8597927175483991
629,0.8864406779661018,0.7347826086956522,0.8583405055429612
630,0.9087311680393959,0.7864287122949621,0.9000397567532749
631,0.682871678914641,0.6026200873362445,0.700254187776442
632,0.8751059970719046,0.7233132634507188,0.8432400200895666
633,0.8192090395480225,0.6652173913043478,0.7791464387247689
634,0.8450231651068233,0.7002339062505744,0.7980067999643027
635,0.8750001072199001,0.7334684066914252,0.878689791075353
636,0.8578513680052594,0.6666881727367605,0.8112680128650698
637,0.8926275214438861,0.7880063040756491,0.9005868555460061
638,0.8714689265536724,0.708695652173913,0.8660871122999853
639,0.9346539234654213,0.7976096050845428,0.9158198369368395
640,0.8414809465898887,0.6797530813008028,0.8108586114690857
641,0.917099755870913,0.8,0.8846585887478342
642,0.9272637308263237,0.788,0.8836208765866265
643,0.8726466129152922,0.7258123521665457,0.857125108823617
644,0.8971175886181719,0.758186129143203,0.8882805957606844
645,0.8756360924220892,0.7336314490088524,0.8860501155641611
646,0.7886408904835923,0.6535963223952277,0.7725603522316672
647,0.9270344087674621,0.8023968079760783,0.918185111162627
648,0.7310734463276836,0.6217391304347827,0.774994489629694
649,0.8874432587464854,0.7373515382569562,0.8313471214511852
650,0.8455445882874469,0.6769247118114461,0.7658727204019474
651,0.7941259847876344,0.659437560143082,0.7967830111450367
652,0.8565779431171929,0.7061675200486648,0.8162339414472718
653,0.9372526851328433,0.8209606986899562,0.9399671875661905
654,0.7940016404643483,0.6769377913448562,0.7681085862873788
655,0.8323442136498516,0.6613545816733069,0.8345603198721109
656,0.8735463926673955,0.7040056320675849,0.8439200549839474
657,0.9049235993208828,0.7587719298245613,0.8767621189250516
658,0.8948282594575928,0.768006144073729,0.8854825235281514
659,0.8580246913580247,0.6985645933014354,0.8415734773651046
660,0.8351083398156809,0.6425910098667571,0.8159675410532139
661,0.963146208041755,0.8582851428599841,0.9620810971821344
662,0.8719615602035047,0.7554585152838428,0.8685159278519954
663,0.8241405149448197,0.6467078750851973,0.85448990761068
664,0.8183942113948123,0.6857126492044486,0.8305122876819931
665,0.8668317893872957,0.7174363103703012,0.7933770214153016
666,0.8376704098638285,0.6747488516468525,0.817277272479119
667,0.8322033898305085,0.6565217391304348,0.8580099921984046
668,0.9253030211310236,0.7864287122949621,0.9194971281443539
669,0.8420793111066762,0.6693400214069289,0.823732086024626
670,0.8211359468811608,0.705884028186846,0.7714690156738392
671,0.7391182639392392,0.7117971796931127,0.6554447916879256
672,0.8711353222195842,0.7145722817299403,0.8683338754346919
673,0.7383017634487611,0.6265110765439491,0.7613309234617992
674,0.9304285804964599,0.8393641987031113,0.8920946453414916
675,0.9089113365903143,0.7495125434714046,0.8762203718946929
676,0.834040180351203,0.6389512014708385,0.8638439081731801
677,0.5632250967402869,0.44298671695952,0.57291873784606
678,0.8980707019985951,0.730552019767088,0.9092975850756415
679,0.7799805416781517,0.6282991687227831,0.7444577649019761
680,0.84728520340321,0.6652094700244346,0.8530779350930576
681,0.8851494910241413,0.7335037571219197,0.8582605297108848
682,0.9316385667653997,0.8217468974553968,0.8911242155171952
683,0.8097007922968039,0.6800054400652809,0.765640782384719
684,0.8102097185008155,0.6694038180831978,0.8257153202490815
685,0.8912122424167862,0.7320278810826552,0.8524312503402164
686,0.8248093010826251,0.6448817047632914,0.8041159325060754
687,0.910754045136652,0.7753494447830135,0.8715363551282571
688,0.8486874690440812,0.7148594377510041,0.8110776588777936
689,0.9295080471370307,0.7944254204024618,0.9169480501010236
690,0.8797059497554847,0.7312846289291165,0.8103051789023762
691,0.8660895334230693,0.6933993049227434,0.8368354217593278
692,0.9081661848850827,0.7668863516104006,0.9063293028219029
693,0.8916552008665917,0.723691171270503,0.8824927324177713
694,0.959322187002819,0.8565298349138263,0.9422469514966685
695,0.7500620725707864,0.6960055680668169,0.7180772330604052
696,0.8463258148813033,0.7040225290814017,0.8313139297066231
697,0.9445547955880552,0.8201833274399034,0.9352245794823264
698,0.5846534653465346,0.45290672107175434,0.6724007439957332
699,0.832343827442014,0.6520803357476366,0.7954052050934797
700,0.91694929888432,0.7956596943615747,0.9242463307579342
701,0.9450903084046086,0.8423170471788681,0.9456500599893282
702,0.8390384916783983,0.6798311002844118,0.8407295399116667
703,0.8998874536043883,0.7439985253912352,0.8972040999096971
704,0.7417258682335671,0.5833389441150115,0.7444729494791855
705,0.8404076048706048,0.6769247118114461,0.8342738547073827
706,0.8446098988709431,0.6854894437128488,0.8119307657938963
707,0.9375530184967967,0.7930302045062096,0.9296882490797669
708,0.8031629803470954,0.6420839401393167,0.8551084123848864
709,0.9022600310032401,0.7608767569031453,0.9032317406974018
710,0.7972773254187548,0.6613239732463669,0.7806178095277055
711,0.8723090748307561,0.728005824069889,0.8365104640530904
712,0.8920258647389079,0.7389617825902989,0.845200530749237
713,0.8050471049829284,0.6746520425271503,0.7694058815864934
714,0.6904362090994333,0.5450667930309232,0.7034676431675191
715,0.8995795476753627,0.7465084730921722,0.9076435269863218
716,0.8212875312654311,0.6533184202451281,0.8287293719996177
717,0.8033898305084747,0.6739130434782609,0.8236853608243025
718,0.847936687394008,0.6768558951965065,0.88461456466914
719,0.7700566200735232,0.6304407414340346,0.7708962132115881
720,0.8911434348757408,0.7465203699259314,0.8909974051756341
721,0.7142865051539696,0.6101122152032654,0.7084449786016069
722,0.9290960451977403,0.7869565217391304,0.9093698304645287
723,0.6936353275776914,0.5307068589317022,0.6531573590375951
724,0.9347182152013157,0.8047872636184916,0.9374181224863409
725,0.8472427145429303,0.6798507180592736,0.8490985605636818
726,0.841629497777077,0.6652222109380456,0.873574429021084
727,0.8227319501250934,0.7467533711260862,0.7742861302087279
728,0.8401246393470795,0.7428589369878856,0.8687551774006332
729,0.8312299190422009,0.6933881658886151,0.8227441524765023
730,0.6913824428550978,0.5288522658020732,0.6762474115330607
731,0.8346970472871111,0.7111241713627465,0.811281090368393
732,0.9129574678536102,0.7729083665338646,0.891115737776838
733,0.8980707019985951,0.7225678446876662,0.8807893998951725
734,0.8703613138690665,0.7225563295704983,0.8323313208018309
735,0.8930396212777916,0.7604560902770138,0.8999776354567347
736,0.8804409270774448,0.7074235807860262,0.8655068793816724
737,0.9072660809311899,0.7527370318697549,0.8846027147032044
738,0.842079620664556,0.6693507741161742,0.8059861267160696
739,0.862273992270593,0.7042267776224558,0.8708388620537921
740,0.9502824858757062,0.8391304347826086,0.9468309449093056
741,0.8880099158878539,0.7276356327963664,0.8855538979776035
742,0.8459642820744705,0.7148824984767673,0.8170150986663095
743,0.9045263694937591,0.7704606166138462,0.8982660727872654
744,0.8707944933836288,0.7002204947625628,0.8265937419407909
745,0.8760823584245244,0.730552019767088,0.8810202002485262
746,0.8915573434930865,0.7389558232931728,0.8823915476838622
747,0.7990390050876202,0.6506550218340611,0.7441422689958646
748,0.8867978067488583,0.7525288002074741,0.839912616877145
749,0.8932203389830509,0.7434782608695651,0.8960519940509579
750,0.8807573112280034,0.7145986458187823,0.8727652367128056
751,0.822215941209723,0.6419213973799127,0.8163006838757996
752,0.7831495930755362,0.6477039576553706,0.753966909447226
753,0.9156984210603039,0.7833017467807879,0.8991938156140149
754,0.9188320004178899,0.7775566715745162,0.9275116625004578
755,0.7646228053201725,0.6274524694994187,0.7543797837628604
756,0.8704490203674548,0.7122866183781973,0.8597990251867809
757,0.7725346451387107,0.5969513077876414,0.7727377947542382
758,0.8348601394775583,0.653307925085805,0.7607338118816968
759,0.7788224605059184,0.6187637076432444,0.7611946701538208
760,0.8482674306768311,0.6773560695674911,0.8434124666330932
761,0.8963128213071903,0.8176369123773264,0.8978581830798917
762,0.9210593975943473,0.776006208074497,0.9295927920767113
763,0.6581920903954802,0.5347826086956522,0.6306282400692335
764,0.8443452977536863,0.7035673733710088,0.7920202770712325
765,0.9052342859891076,0.7500288566976502,0.8732707558391031
766,0.7775851395054533,0.659924436780975,0.7497938972782435
767,0.6835607537361923,0.5167464114832536,0.6332578694752734
768,0.8904777850825564,0.7529997670952437,0.8556837692879026
769,0.8533898305084746,0.6652173913043478,0.841472502027809
770,0.830695308083663,0.7641921397379913,0.79071381596388
771,0.8049444003705046,0.6560649148163961,0.7902338226141691
772,0.7072507021799971,0.592,0.7578399048991014
773,0.8193964387533679,0.6666679946865923,0.7995733421861557
774,0.9123800214133322,0.7904005492297754,0.8835102635067099
775,0.8881192471911895,0.745504455003643,0.8874500964794264
776,0.8589851835566938,0.704238182012342,0.8525406689972542
777,0.8984458916149416,0.7676103107863971,0.8797517148118481
778,0.8592785634154305,0.6714647604670964,0.7868093048955836
779,0.8087030557377433,0.6448817047632914,0.7975413945459899
780,0.737630790012301,0.6039401767327104,0.7149391553168891
781,0.8659898353504051,0.704238182012342,0.7889371516657517
782,0.7703624838524051,0.5951988203129882,0.7909924988791298
783,0.8713599443533585,0.7045968728548287,0.830228360236473
784,0.8790278397135883,0.7117971796931126,0.8455948070334642
785,0.8241712912013577,0.6506233974900916,0.8476552152353996
786,0.7717822727897167,0.6212437324435569,0.7661884055636781
787,0.8177767024597791,0.6987951807228916,0.8236556793337849
788,0.7007631791614922,0.6361791658328025,0.6514931417811569
789,0.8632986627043091,0.6987951807228916,0.8241543343550413
790,0.8576998050682261,0.6602870813397128,0.7929646586398321
791,0.6182537686772126,0.5315916755481186,0.46786640575225114
792,0.6757561564279477,0.5939406059406427,0.6778647226832112
793,0.8919119738568485,0.7624765687732883,0.8830487374593193
794,0.8329654362476459,0.6534366006105014,0.8142325082601783
795,0.8642769114543255,0.687874122807494,0.8692444476034481
796,0.9047268021507077,0.7575287204069276,0.8745689522040361
797,0.6317874313760918,0.48140159014926187,0.6578440884217008
798,0.9294382360786885,0.8072354255470113,0.9006262386906371
799,0.8563646419397957,0.7082509306374414,0.8758223070395474
800,0.9188521659208961,0.7784446644544042,0.9078968668001569
801,0.7596833778317567,0.5776819081791144,0.7944489022528294
802,0.8937258397009008,0.7320417798624029,0.8592208190201047
803,0.8168974612640866,0.6710255576591004,0.7324996343622555
804,0.66308954917545,0.581346270126138,0.5072833902207425
805,0.7608838513325259,0.6028777143513753,0.7782330037532955
806,0.7123868778280543,0.5964912280701755,0.6452251298071865
807,0.6459277051311522,0.5339181272564542,0.593433224092612
808,0.8871928551722628,0.7467320105982961,0.8565079932970138
809,0.933071781138258,0.8186082835595732,0.9132370152285729
810,0.8577799801783945,0.6895161290322581,0.8528318121703758
811,0.8454118487639236,0.6746520425271503,0.8573265137075297
812,0.8153469342942525,0.6853831279872202,0.7907777529191873
813,0.9381801345168762,0.8207236450762836,0.9058809542737014
814,0.8807909604519776,0.708695652173913,0.8374094583937582
815,0.9136779898577921,0.7784446644544042,0.9284695673812725
816,0.7854113969544547,0.6652094700244346,0.7379233233728619
817,0.9536900624957064,0.8450721331469471,0.9118579610876876
818,0.8601900901158906,0.6935709411491402,0.8073546962636404
819,0.8244312561819981,0.6454183266932271,0.828423303562903
820,0.8968345129939601,0.7467320105982962,0.9054946214550685
821,0.7974576271186441,0.6217391304347827,0.8055449581716217
822,0.7617809957056615,0.589929753838949,0.6774279745678483
823,0.8920905378548005,0.7260938194447156,0.8521125979110308
824,0.804154302670623,0.653386454183267,0.7987002667567991
825,0.938396833250866,0.8240000000000001,0.9231777598748342
826,0.8621470302510612,0.7173980850801083,0.8430884171555595
827,0.8388614889301957,0.653307925085805,0.7949192156664155
828,0.7418961383082302,0.5840186888970718,0.7816008341580264
829,0.9405945204365997,0.8416985782299197,0.9246437315740931
830,0.8702971363465823,0.7054122381294582,0.8842525005742311
831,0.9272984812332724,0.7850877192982456,0.9074294822079528
832,0.9128466327108093,0.7763157894736842,0.8687541434811316
833,0.898070701998595,0.7704728951641966,0.8416176861031752
834,0.8985589508197147,0.7407424987145914,0.9126361205385048
835,0.7431968013233553,0.6666786191317141,0.7250200872097985
836,0.9176761714297644,0.7833017467807879,0.9173174228600468
837,0.9015838546226413,0.748360653777489,0.8693930961435006
838,0.8991810581663685,0.7375288501600259,0.8885584046543799
839,0.8818875740592232,0.775600969242337,0.8511481213487908
840,0.9170385876220544,0.8048436365855338,0.9030415665177687
841,0.8740114389242409,0.7087023507155009,0.8640061072624614
842,0.6479771827260709,0.5626713372977382,0.645235202564331
843,0.8195993349899191,0.6960055680668169,0.8105673819976456
844,0.7515546706747369,0.563324148346083,0.780905242786639
845,0.8208808525916891,0.6347318033243603,0.7583036674749355
846,0.8126061219217257,0.6506612256090417,0.7714155576380517
847,0.8314775862216569,0.720005760069121,0.8284523795802352
848,0.9437379702246697,0.8340690878612548,0.9033646718603731
849,0.8464771581291795,0.6958264248052685,0.8995081075801412
850,0.7837157957892643,0.6419458804417234,0.8210273601454209
851,0.823107473349171,0.6800054400652809,0.8292717522811717
852,0.6767448701928355,0.6187378518674822,0.48334870545663106
853,0.8481701285855587,0.701195219123506,0.8547930976030167
854,0.8522649434067862,0.7040225290814016,0.8424594187628609
855,0.8359771378454168,0.685506162763685,0.8396674388214852
856,0.9690823942238306,0.8862293103019371,0.9469842281554239
857,0.9366182331075329,0.8072354255470113,0.9222150785491635
858,0.7294851196486261,0.6241773316702944,0.6650482436473851
859,0.8255592076856607,0.6419458804417233,0.8337935811485216
860,0.8394574546460958,0.7161640335562606,0.7991610282206585
861,0.9148519335614929,0.8016176935523044,0.8763218525660463
862,0.6841963296572942,0.563340262428451,0.7094332971129331
863,0.8292080224007541,0.6853721177280531,0.7949024822929962
864,0.9240663156764244,0.8103808558166361,0.9128543910755544
865,0.8517695987425428,0.6960055680668169,0.884697724251351
866,0.8266893177447178,0.6301984452863064,0.8088902454403136
867,0.6665729856730306,0.6255749417641516,0.6346356786574463
868,0.932475912767698,0.8063888318963571,0.9340740851861272
869,0.7509224180409353,0.6181150999636872,0.7429450683125994
870,0.8606782871663461,0.696005568066817,0.8349410440319847
871,0.9163841807909606,0.7782608695652173,0.9193296033195689
872,0.7855553047613286,0.6107796598026863,0.7916708630830835
873,0.9322035386069797,0.7869639599969672,0.9268148279714278
874,0.8898305084745763,0.7260869565217392,0.879339061040441
875,0.7212652080894802,0.5379622201167248,0.728233513020226
876,0.8737608880754986,0.7313265625946428,0.8671152194075801
877,0.6912422979019489,0.5788526932580751,0.7821168573800648
878,0.8589598643301298,0.6768558951965065,0.8381963123363676
879,0.9045263694937591,0.7864287122949621,0.8839731303436557
880,0.8268850936906806,0.68546799014873,0.8561912594186
881,0.8144899285250163,0.6411483253588516,0.7963433276030095
882,0.9395897271273373,0.811271149956781,0.9326648415586343
883,0.832768361581921,0.691304347826087,0.8302446500169914
884,0.8571786379663013,0.6933993049227434,0.8527943107727665
885,0.9096760734972651,0.768006144073729,0.9119430280731848
886,0.8980199120208762,0.7695406234139543,0.8833932781662442
887,0.9245762711864408,0.7869565217391304,0.9027337668309604
888,0.8736931685328799,0.7233132634507188,0.8489069808052256
889,0.8485152673833326,0.7014154818582664,0.8490043702876262
890,0.8995050607177135,0.7655325993336733,0.8666207197612636
891,0.6719461312897631,0.48141081054726986,0.7076816113776064
892,0.817976257772753,0.6637554585152837,0.8471872649883612
893,0.9202940984268309,0.7991342569560713,0.8902266529748769
894,0.789593265387634,0.5776929726567238,0.7909669926496731
895,0.9081151284542268,0.7554873286831165,0.8799185531140747
896,0.8057684047616894,0.6157440077706325,0.7577847390991604
897,0.7347878258666941,0.5555814882239893,0.659835677438013
898,0.8324674404909683,0.6880055040660489,0.7946253705241463
899,0.8175746581584447,0.6693507741161742,0.8276051350257309
900,0.8822865023523725,0.7208808619290724,0.871543651344253
901,0.826727066817667,0.7004405286343612,0.7909413046962346
902,0.8756819969014424,0.7068501108534329,0.8668769420901539
903,0.912741807765115,0.7732856897249462,0.9112945382902143
904,0.8216005217114709,0.6855960565142252,0.8333807141505416
905,0.7443704105222453,0.5840046720560648,0.7580527671374252
906,0.9119684596990616,0.7729145007029079,0.8989825604231862
907,0.9064707906382532,0.775600969242337,0.8897153973330807
908,0.951116172471434,0.8409606014818597,0.915702090311751
909,0.8403506833976928,0.6536087320200026,0.7876099538867112
910,0.8438035965305369,0.6857291912324518,0.7705309663847294
911,0.8916913946587536,0.7410358565737052,0.9106317246962872
912,0.8717514124293785,0.7173913043478262,0.8877992900042924
913,0.8680045223289995,0.74235807860262,0.8653272271338087
914,0.7866629305289577,0.5838793813397368,0.751922775609007
915,0.8836159602311007,0.7434852881739303,0.8917701563159635
916,0.909347678170762,0.763559280165674,0.8901957679094621
917,0.8789598384042862,0.735245601563103,0.8016246785736623
918,0.8769803054823497,0.7414844548519872,0.8537954312342629
919,0.9098615791319123,0.7581717339784642,0.863946629090226
920,0.8925038574664015,0.7412351996649394,0.8700377580522616
921,0.7941758869852641,0.6039401767327104,0.7997971804496236
922,0.9249070916011266,0.7919208079208568,0.9140417190071107
923,0.9024270547219826,0.7565407668172668,0.8760848738245757
924,0.9028250028448203,0.7608767569031453,0.911899098075554
925,0.8235867446393761,0.631578947368421,0.7842028128523701
926,0.7720328877412991,0.5865452402532085,0.7559932498618369
927,0.8713032634329686,0.7050379984904511,0.8252947861906118
928,0.8490779675503695,0.6790474816845123,0.8796793661831077
929,0.9111173111537817,0.7911901808984447,0.9021246097848963
930,0.7474624493131486,0.6104466899658991,0.7807568119380845
931,0.8148148473803956,0.6695858481167006,0.8607350369940681
932,0.8610169491525425,0.691304347826087,0.8626802818561742
933,0.8330978954797313,0.723691171270503,0.8460734014772924
934,0.9107098967667545,0.7704606166138461,0.9148024636577021
935,0.8195706601337263,0.6914809824224422,0.8064273857050102
936,0.7889658584858983,0.64,0.7855650017007553
937,0.9287657964039009,0.7944127601355202,0.9314541560125362
938,0.9453105956359654,0.8376770327787315,0.9295017871337599
939,0.8642097716738294,0.7105802578096613,0.9034643634118696
940,0.799109449629643,0.6506998990054763,0.8084415098722941
941,0.9267327868263949,0.7935887678956404,0.8930138814452842
942,0.9099014360855108,0.7775691627457353,0.9036245168249899
943,0.860898256457886,0.7016186070943274,0.8658717822834733
944,0.8657816052221018,0.758186129143203,0.8973117151850901
945,0.8241944601469757,0.7030567685589519,0.780540686926593
946,0.7238050054044289,0.583511636524512,0.7584357674077039
947,0.8968345129939601,0.7467320105982961,0.8967845676753463
948,0.9475377671963643,0.8456930809392935,0.9511456848175656
949,0.8979857050032489,0.7464114832535884,0.8655175870488634
950,0.8694546829158057,0.6971694105549096,0.8563217805645712
951,0.7776208278791996,0.6405243959473232,0.8173421723498279
952,0.816337033789449,0.6773669510516972,0.841435832246413
953,0.8728094968908987,0.7074235807860262,0.891855144337433
954,0.9008929677551676,0.7621215574255087,0.8925395163847925
955,0.8819601539565431,0.720005760069121,0.8619990222800421
956,0.817618772182949,0.7018385523195872,0.802203665025662
957,0.8165183985700383,0.6693280212272604,0.838862221385818
958,0.8940080569177107,0.7379983028720003,0.8562420874636384
959,0.9255141952210743,0.7840250892042882,0.9171294395212992
960,0.9270367922423584,0.8140219160162927,0.9323240908168468
961,0.8367953545611779,0.6932325934139484,0.858836048858903
962,0.8854970679696882,0.7205514984549956,0.8505429438212438
963,0.7281746031746033,0.582995951417004,0.7496248159284297
964,0.8928773318258902,0.7816593886462883,0.9140180787847306
965,0.9144027662270143,0.7744045143284775,0.9147079457676807
966,0.811280620727257,0.6534614393948925,0.8181751671270767
967,0.819440552634331,0.6535963223952277,0.8493225359724588
968,0.8578140454995055,0.6852589641434262,0.8398909271001382
969,0.9512979277105963,0.8310155587674349,0.9212181444384675
970,0.8499848543683812,0.7005157894998126,0.8133621016393624
971,0.8209182158375703,0.6666759984415941,0.7902849128993293
972,0.8324267327600628,0.6843872737391009,0.8380534303938947
973,0.8395644801659117,0.6425754631219991,0.8086510339810978
974,0.8384182129047018,0.6739194132570714,0.8216897610868626
975,0.9712730265147133,0.8893378163117871,0.9578942234383963
976,0.8266141281351668,0.6906311443699793,0.8301698591713116
